1636588800,147.87
1636675200,149.99
1636934400,150.0
1637020800,151.0
1637107200,153.49
1637193600,157.87
1637280000,160.55
1637539200,161.02
1637625600,161.41
1637712000,161.94
1637884800,156.81
1638144000,160.24
1638230400,165.3
1638316800,164.77
1638403200,163.76
1638489600,161.84
1638748800,165.32
1638835200,171.18
1638921600,175.08
1639008000,174.56
1639094400,179.45
